Session,SessionID,Round,ID,Decision (1=vol.),Number Volunteers,Earnings,Cumulative Earnings,Age,Gender,Race,Country,Marital Status,Employment Status,Student Status,Year in School,No Major,Arts Humanities,Business,Economics,Politics,Sociology,Social Science,Law,Medical,Science,Other,Number Siblings,Hosehold Size,Budget Responsibility,Income,Vote,Occupation,Other Id:
vg032105,7,5,4,0,1,1,5,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID9, ID10, ID5:, ID8:, ID3:"
vg032105,7,5,5,0,1,1,4.2,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID4, ID9, ID10:, ID8:, ID3:"
vg032105,7,5,6,0,1,1,4.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID7, ID2, ID12:, ID11:, ID1:"
vg032105,7,5,7,0,1,1,3.8,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID6, ID2, ID12:, ID11:, ID1:"
vg032105,7,5,8,0,1,1,5,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID4, ID9, ID10:, ID5:, ID3:"
vg032105,7,5,9,0,1,1,4.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID4, ID10, ID5:, ID8:, ID3:"
vg032105,7,5,10,0,1,1,4.2,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID4, ID9, ID5:, ID8:, ID3:"
vg032105,7,5,11,0,1,1,4.4,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID7, ID6, ID2:, ID12:, ID1:"
vg032105,7,5,12,1,1,0.8,4,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID7, ID6, ID2:, ID11:, ID1:"
vg032105,7,6,1,1,3,0.8,4.6,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID12, ID4, ID3:, ID6:, ID7:"
vg032105,7,6,2,0,2,1,6,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID5, ID8, ID10:, ID9:, ID11:"
vg032105,7,6,3,1,3,0.8,4.4,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID12, ID4, ID1:, ID6:, ID7:"
vg032105,7,6,4,0,3,1,6,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID12, ID1, ID3:, ID6:, ID7:"
vg032105,7,6,5,1,2,0.8,5,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID2, ID8, ID10:, ID9:, ID11:"
vg032105,7,6,6,0,3,1,5.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID12, ID4, ID1:, ID3:, ID7:"
vg032105,7,6,7,1,3,0.8,4.6,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID12, ID4, ID1:, ID3:, ID6:"
vg032105,7,6,8,0,2,1,6,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID5, ID2, ID10:, ID9:, ID11:"
vg032105,7,6,9,0,2,1,5.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID5, ID2, ID8:, ID10:, ID11:"
vg032105,7,6,10,0,2,1,5.2,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID5, ID2, ID8:, ID9:, ID11:"
vg032105,7,6,11,1,2,0.8,5.2,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID5, ID2, ID8:, ID10:, ID9:"
vg032105,7,6,12,0,3,1,5,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID4, ID1, ID3:, ID6:, ID7:"
vg032105,7,7,1,0,1,1,5.6,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID6, ID3, ID8:, ID5:, ID7:"
vg032105,7,7,2,0,0,0.2,6.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID12, ID4, ID10:, ID11:, ID9:"
vg032105,7,7,3,1,1,0.8,5.2,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID6, ID8, ID5:, ID1:, ID7:"
vg032105,7,7,4,0,0,0.2,6.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID12, ID2, ID10:, ID11:, ID9:"
vg032105,7,7,5,0,1,1,6,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID6, ID3, ID8:, ID1:, ID7:"
vg032105,7,7,6,0,1,1,6.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID3, ID8, ID5:, ID1:, ID7:"
vg032105,7,7,7,0,1,1,5.6,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID6, ID3, ID8:, ID5:, ID1:"
vg032105,7,7,8,0,1,1,7,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID6, ID3, ID5:, ID1:, ID7:"
vg032105,7,7,9,0,0,0.2,5.4,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID12, ID4, ID2:, ID10:, ID11:"
vg032105,7,7,10,0,0,0.2,5.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID12, ID4, ID2:, ID11:, ID9:"
vg032105,7,7,11,0,0,0.2,5.4,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID12, ID4, ID2:, ID10:, ID9:"
vg032105,7,7,12,0,0,0.2,5.2,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID4, ID2, ID10:, ID11:, ID9:"
vg032105,7,8,1,0,1,1,6.6,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID8, ID5, ID2:, ID3:, ID7:"
vg032105,7,8,2,0,1,1,7.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID8, ID5, ID3:, ID7:, ID1:"
vg032105,7,8,3,1,1,0.8,6,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID8, ID5, ID2:, ID7:, ID1:"
vg032105,7,8,4,0,1,1,7.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID9, ID6, ID11:, ID12:, ID10:"
vg032105,7,8,5,0,1,1,7,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID8, ID2, ID3:, ID7:, ID1:"
vg032105,7,8,6,0,1,1,7.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID9, ID4, ID11:, ID12:, ID10:"
vg032105,7,8,7,0,1,1,6.6,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID8, ID5, ID2:, ID3:, ID1:"
vg032105,7,8,8,0,1,1,8,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID5, ID2, ID3:, ID7:, ID1:"
vg032105,7,8,9,1,1,0.8,6.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID6, ID4, ID11:, ID12:, ID10:"
vg032105,7,8,10,0,1,1,6.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID9, ID6, ID4:, ID11:, ID12:"
vg032105,7,8,11,0,1,1,6.4,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID9, ID6, ID4:, ID12:, ID10:"
vg032105,7,8,12,0,1,1,6.2,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID9, ID6, ID4:, ID11:, ID10:"
vg032105,7,9,1,1,4,0.8,7.4,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID7, ID3, ID12:, ID10:, ID5:"
vg032105,7,9,2,0,2,1,8.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID4, ID8, ID11:, ID6:, ID9:"
vg032105,7,9,3,1,4,0.8,6.8,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID7, ID12, ID10:, ID1:, ID5:"
vg032105,7,9,4,0,2,1,8.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID8, ID11, ID2:, ID6:, ID9:"
vg032105,7,9,5,0,4,1,8,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID7, ID3, ID12:, ID10:, ID1:"
vg032105,7,9,6,0,2,1,8.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID4, ID8, ID11:, ID2:, ID9:"
vg032105,7,9,7,1,4,0.8,7.4,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID3, ID12, ID10:, ID1:, ID5:"
vg032105,7,9,8,0,2,1,9,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID4, ID11, ID2:, ID6:, ID9:"
vg032105,7,9,9,1,2,0.8,7,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID4, ID8, ID11:, ID2:, ID6:"
vg032105,7,9,10,0,4,1,7.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID7, ID3, ID12:, ID1:, ID5:"
vg032105,7,9,11,1,2,0.8,7.2,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID4, ID8, ID2:, ID6:, ID9:"
vg032105,7,9,12,1,4,0.8,7,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID7, ID3, ID10:, ID1:, ID5:"
vg032105,7,10,1,0,2,1,8.4,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID12, ID9, ID4:, ID11:, ID10:"
vg032105,7,10,2,0,1,1,9.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID3, ID7, ID6:, ID5:, ID8:"
vg032105,7,10,3,0,1,1,7.8,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID7, ID6, ID5:, ID8:, ID2:"
vg032105,7,10,4,0,2,1,9.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID12, ID9, ID1:, ID11:, ID10:"
vg032105,7,10,5,1,1,0.8,8.8,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID3, ID7, ID6:, ID8:, ID2:"
vg032105,7,10,6,0,1,1,9.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID3, ID7, ID5:, ID8:, ID2:"
vg032105,7,10,7,0,1,1,8.4,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID3, ID6, ID5:, ID8:, ID2:"
vg032105,7,10,8,0,1,1,10,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID3, ID7, ID6:, ID5:, ID2:"
vg032105,7,10,9,1,2,0.8,7.8,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID12, ID1, ID4:, ID11:, ID10:"
vg032105,7,10,10,0,2,1,8.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID12, ID9, ID1:, ID4:, ID11:"
vg032105,7,10,11,1,2,0.8,8,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID12, ID9, ID1:, ID4:, ID10:"
vg032105,7,10,12,0,2,1,8,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID9, ID1, ID4:, ID11:, ID10:"
vg032105,7,11,1,0,2,1,9.4,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID5, ID2, ID3:, ID8:, ID12:"
vg032105,7,11,2,0,2,1,10.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID5, ID1, ID3:, ID8:, ID12:"
vg032105,7,11,3,1,2,0.8,8.6,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID5, ID2, ID1:, ID8:, ID12:"
vg032105,7,11,4,0,1,1,10.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID6, ID11, ID10:, ID7:, ID9:"
vg032105,7,11,5,1,2,0.8,9.6,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID2, ID1, ID3:, ID8:, ID12:"
vg032105,7,11,6,0,1,1,10.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID11, ID10, ID7:, ID4:, ID9:"
vg032105,7,11,7,0,1,1,9.4,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID6, ID11, ID10:, ID4:, ID9:"
vg032105,7,11,8,0,2,1,11,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID5, ID2, ID1:, ID3:, ID12:"
vg032105,7,11,9,1,1,0.8,8.6,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID6, ID11, ID10:, ID7:, ID4:"
vg032105,7,11,10,0,1,1,9.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID6, ID11, ID7:, ID4:, ID9:"
vg032105,7,11,11,0,1,1,9,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID6, ID10, ID7:, ID4:, ID9:"
vg032105,7,11,12,0,2,1,9,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID5, ID2, ID1:, ID3:, ID8:"
vg032105,7,12,1,1,2,0.8,10.2,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID7, ID10, ID12:, ID5:, ID2:"
vg032105,7,12,2,0,2,1,11.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID7, ID10, ID12:, ID1:, ID5:"
vg032105,7,12,3,1,2,0.8,9.4,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID9, ID6, ID4:, ID11:, ID8:"
vg032105,7,12,4,0,2,1,11.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID3, ID9, ID6:, ID11:, ID8:"
vg032105,7,12,5,0,2,1,10.6,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID7, ID10, ID12:, ID1:, ID2:"
vg032105,7,12,6,0,2,1,11.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID3, ID9, ID4:, ID11:, ID8:"
vg032105,7,12,7,1,2,0.8,10.2,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID10, ID12, ID1:, ID5:, ID2:"
vg032105,7,12,8,0,2,1,12,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID3, ID9, ID6:, ID4:, ID11:"
vg032105,7,12,9,1,2,0.8,9.4,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID3, ID6, ID4:, ID11:, ID8:"
vg032105,7,12,10,0,2,1,10.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID7, ID12, ID1:, ID5:, ID2:"
vg032105,7,12,11,0,2,1,10,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID3, ID9, ID6:, ID4:, ID8:"
vg032105,7,12,12,0,2,1,10,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID7, ID10, ID1:, ID5:, ID2:"
vg032105,7,13,1,0,1,1,11.2,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID5, ID3, ID6:, ID8:, ID10:"
vg032105,7,13,2,0,2,1,12.2,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID4, ID7, ID11:, ID9:, ID12:"
vg032105,7,13,3,1,1,0.8,10.2,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID5, ID1, ID6:, ID8:, ID10:"
vg032105,7,13,4,0,2,1,12.2,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID2, ID7, ID11:, ID9:, ID12:"
vg032105,7,13,5,0,1,1,11.6,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID3, ID1, ID6:, ID8:, ID10:"
vg032105,7,13,6,0,1,1,12.8,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID5, ID3, ID1:, ID8:, ID10:"
vg032105,7,13,7,0,2,1,11.2,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID2, ID4, ID11:, ID9:, ID12:"
vg032105,7,13,8,0,1,1,13,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID5, ID3, ID1:, ID6:, ID10:"
vg032105,7,13,9,1,2,0.8,10.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID2, ID4, ID7:, ID11:, ID12:"
vg032105,7,13,10,0,1,1,11.4,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID5, ID3, ID1:, ID6:, ID8:"
vg032105,7,13,11,1,2,0.8,10.8,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID2, ID4, ID7:, ID9:, ID12:"
vg032105,7,13,12,0,2,1,11,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID2, ID4, ID7:, ID11:, ID9:"
vg032105,7,14,1,1,3,0.8,12,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID11, ID8, ID9:, ID3:, ID7:"
vg032105,7,14,2,0,0,0.2,12.4,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID12, ID10, ID5:, ID6:, ID4:"
vg032105,7,14,3,1,3,0.8,11,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID11, ID8, ID9:, ID1:, ID7:"
vg032105,7,14,4,0,0,0.2,12.4,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID12, ID10, ID5:, ID6:, ID2:"
vg032105,7,14,5,0,0,0.2,11.8,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID12, ID10, ID6:, ID2:, ID4:"
vg032105,7,14,6,0,0,0.2,13,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID12, ID10, ID5:, ID2:, ID4:"
vg032105,7,14,7,1,3,0.8,12,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID11, ID8, ID9:, ID1:, ID3:"
vg032105,7,14,8,0,3,1,14,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID11, ID9, ID1:, ID3:, ID7:"
vg032105,7,14,9,0,3,1,11.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID11, ID8, ID1:, ID3:, ID7:"
vg032105,7,14,10,0,0,0.2,11.6,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID12, ID5, ID6:, ID2:, ID4:"
vg032105,7,14,11,0,3,1,11.8,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID8, ID9, ID1:, ID3:, ID7:"
vg032105,7,14,12,0,0,0.2,11.2,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID10, ID5, ID6:, ID2:, ID4:"
vg032105,7,15,1,0,0,0.2,12.2,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID8, ID9, ID10:, ID7:, ID5:"
vg032105,7,15,2,0,0,0.2,12.6,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID4, ID11, ID12:, ID3:, ID6:"
vg032105,7,15,3,0,0,0.2,11.2,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID4, ID11, ID12:, ID2:, ID6:"
vg032105,7,15,4,0,0,0.2,12.6,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID11, ID12, ID3:, ID2:, ID6:"
vg032105,7,15,5,0,0,0.2,12,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID8, ID9, ID10:, ID7:, ID1:"
vg032105,7,15,6,0,0,0.2,13.2,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID4, ID11, ID12:, ID3:, ID2:"
vg032105,7,15,7,0,0,0.2,12.2,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID8, ID9, ID10:, ID5:, ID1:"
vg032105,7,15,8,0,0,0.2,14.2,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID9, ID10, ID7:, ID5:, ID1:"
vg032105,7,15,9,0,0,0.2,11.4,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID8, ID10, ID7:, ID5:, ID1:"
vg032105,7,15,10,0,0,0.2,11.8,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID8, ID9, ID7:, ID5:, ID1:"
vg032105,7,15,11,0,0,0.2,12,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID4, ID12, ID3:, ID2:, ID6:"
vg032105,7,15,12,0,0,0.2,11.4,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID4, ID11, ID3:, ID2:, ID6:"
vg032105,7,16,1,1,3,0.8,13,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID10, ID2, ID5:, ID6:, ID9:"
vg032105,7,16,2,0,3,1,13.6,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID10, ID1, ID5:, ID6:, ID9:"
vg032105,7,16,3,1,2,0.8,12,18,2,6,1,1,2,1,13,0,0,0,1,0,0,0,0,0,0,0,2,4,4,11,1,13,"ID11, ID12, ID7:, ID8:, ID4:"
vg032105,7,16,4,0,2,1,13.6,19,2,1,3,1,3,1,14,0,0,1,0,0,0,0,0,0,0,0,1,1,4,14,2,1,"ID11, ID3, ID12:, ID7:, ID8:"
vg032105,7,16,5,0,3,1,13,20,1,6,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,3,4,4,6,1,13,"ID10, ID2, ID1:, ID6:, ID9:"
vg032105,7,16,6,1,3,0.8,14,19,2,6,1,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,3,4,4,16,1,3,"ID10, ID2, ID1:, ID5:, ID9:"
vg032105,7,16,7,0,2,1,13.2,19,1,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,1,1,"ID11, ID3, ID12:, ID8:, ID4:"
vg032105,7,16,8,1,2,0.8,15,20,2,6,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,1,3,4,10,1,1,"ID11, ID3, ID12:, ID7:, ID4:"
vg032105,7,16,9,1,3,0.8,12.2,18,2,2,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10,1,13,"ID10, ID2, ID1:, ID5:, ID6:"
vg032105,7,16,10,0,3,1,12.8,21,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,1,12,"ID2, ID1, ID5:, ID6:, ID9:"
vg032105,7,16,11,0,2,1,13,18,2,6,1,1,3,1,13,0,0,0,1,0,0,0,0,0,0,0,3,4,4,11,1,1,"ID3, ID12, ID7:, ID8:, ID4:"
vg032105,7,16,12,0,2,1,12.4,20,2,2,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,2,4,10,2,1,"ID11, ID3, ID7:, ID8:, ID4:"
vg032105,7,17,1,0,2,1,14,18,2,6,1,1,3,1,13,0,1,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID5, ID4, ID3:, ID8:, ID11:"
vg032105,7,17,2,0,3,1,14.6,18,2,6,1,1,3,1,13,0,0,0,1,1,0,0,0,0,0,0,1,1,4,12,2,1,"ID12, ID6, ID9:, ID10:, ID7:"
